"src","des","times","failed","id_list"
"C15988","C529","1","0","6902"
"C3541","C528","1","0","6904"
"C2982","C612","1","0","6905"
"C9107","C467","1","0","6906"
"C4436","C1065","1","0","6908"
"C12552","C585","1","0","6909"
"C13483","C2106","1","0","6911"
"C4474","C467","1","0","6913"
"C3122","C586","1","0","6914"
"C12428","C529","1","0","6915"
"C8804","C529","1","0","6916"
"C5818","C528","1","0","6917"
"C1042","C2106","1","0","6918"
"C9788","C2106","1","0","6920"
"C13204","C1065","1","0","6921"
"C3576","C586","1","0","6923"
"C987","C529","1","0","6924"
"C2588","C612","1","0","6926"
"C14837","C457","1","0","6927"
"C3513","C457","2","0","6930 8658"
"C19103","C625","1","0","6932"
"C6229","C586","1","0","6934"
"C11301","C3173","1","0","6935"
"C5022","C457","1","0","6936"
"C11710","C1065","1","0","6937"
"C526","C467","1","0","6938"
"C8629","C1065","1","0","6941"
"C8715","C457","1","0","6942"
"C5408","C586","1","0","6943"
"C9601","C3173","1","0","6944"
"C14337","C625","1","0","6945"
"C10405","C457","1","0","6946"
"C15530","C449","1","1","6947"
"C9462","C529","1","0","6949"
"C2098","C612","1","0","6950"
"C17306","C586","1","0","6951"
"C1681","C1679","2","0","6955 8610"
"C742","C467","2","0","6956 8259"
"C7301","C586","1","0","6958"
"C17705","C528","1","0","6959"
"C751","C586","1","0","6960"
"C12395","C585","1","0","6962"
"C20954","C612","1","0","6963"
"C22140","C529","1","0","6965"
"C1585","C586","1","0","6967"
"C16226","C625","1","0","6969"
"C15285","C586","1","0","6973"
"C21041","C528","1","0","6975"
"C17792","C467","1","0","6977"
"C3478","C529","1","0","6978"
"C2254","C625","1","0","6979"
"C15022","C625","1","0","6980"
"C1341","C529","1","0","6981"
"C5094","C1702","1","0","6982"
"C18454","C625","1","0","6983"
"C6631","C1015","1","0","6984"
"C9542","C586","2","0","6988 8926"
"C16218","C1065","1","0","6991"
"C20216","C528","1","0","6992"
"C2162","C528","1","0","6993"
"C21236","C1065","1","0","6994"
"C18041","C2106","1","0","6996"
"C19202","C625","1","0","6997"
"C1936","C529","1","0","6998"
"C19286","C457","1","0","6999"
"C9015","C612","1","0","7000"
"C13625","C529","1","0","7001"
"C16478","C467","1","0","7002"
"C4392","C612","1","0","7004"
"C13207","C586","1","0","7008"
"C10045","C586","1","0","7009"
"C17879","C612","1","0","7010"
"C3664","C625","1","0","7011"
"C3515","C528","1","0","7012"
"C20007","C801","1","0","7014"
"C8400","C612","1","0","7015"
"C3232","C612","1","0","7016"
"C16144","C1065","1","0","7018"
"C724","C612","1","0","7019"
"C12055","C467","1","0","7020"
"C2074","C1065","2","0","7022 7462"
"C21104","C625","2","0","7025 8713"
"C4434","C2106","1","0","7026"
"C21357","C467","1","0","7027"
"C9287","C612","1","0","7029"
"C9795","C1065","1","0","7031"
"C185","C529","1","0","7032"
"C18965","C586","1","0","7033"
"C4131","C467","1","0","7034"
"C20231","C612","1","0","7035"
"C7277","C529","1","0","7036"
"C15252","C2651","1","0","7037"
"C18973","C612","1","0","7038"
"C3036","C5618","1","0","7039"
"C4363","C529","1","0","7040"
"C15371","C457","1","0","7041"
"C15114","C528","1","0","7042"
"C6645","C612","1","0","7043"
"C3139","C586","1","0","7044"
"C22012","C457","1","0","7045"
"C1800","C612","1","0","7046"
"C529","C625","1","0","7047"
"C13515","C2106","1","0","7049"
"C6687","C529","1","0","7050"
"C19346","C467","1","0","7051"
"C14404","C467","1","0","7052"
"C10029","C1065","1","0","7053"
"C2949","C1065","1","0","7054"
"C13095","C467","1","0","7055"
"C1737","C457","2","0","7057 7683"
"C11332","C467","1","0","7058"
"C7139","C528","1","0","7059"
"C14993","C467","1","0","7060"
"C19122","C467","1","0","7061"
"C1035","C467","2","0","7062 8264"
"C2232","C586","1","0","7063"
"C12247","C467","1","0","7064"
"C5478","C528","1","0","7065"
"C9715","C1065","1","0","7066"
"C6115","C2106","1","0","7068"
"C13212","C586","2","0","7070 7574"
"C11825","C528","1","0","7071"
"C6030","C528","1","0","7073"
"C7612","C528","1","0","7074"
"C9082","C529","1","0","7075"
"C19540","C2106","1","0","7076"
"C7312","C467","1","0","7078"
"C7298","C528","1","0","7082"
"C2971","C2106","1","0","7083"
"C12572","C529","1","0","7084"
"C20386","C467","1","0","7087"
"C10095","C1065","1","0","7088"
"C10803","C529","1","0","7091"
"C12693","C2162","1","0","7093"
"C13462","C457","1","0","7094"
"C575","C801","1","0","7095"
"C1496","C625","1","0","7096"
"C18002","C612","1","0","7097"
"C18495","C625","1","0","7098"
"C3931","C625","1","0","7099"
"C4874","C529","1","0","7100"
"C9544","C586","1","0","7101"
"C1071","C586","1","0","7102"
"C3765","C457","1","0","7103"
"C10506","C528","1","0","7104"
"C18586","C529","1","0","7106"
"C1060","C586","1","0","7107"
"C15283","C625","1","0","7112"
"C12098","C586","1","0","7114"
"C1922","C625","1","0","7116"
"C9651","C1065","1","0","7117"
"C4655","C467","1","0","7118"
"C12316","C529","1","0","7120"
"C21478","C586","1","0","7121"
"C7601","C586","1","0","7123"
"C21104","C528","1","0","7124"
"C1798","C10136","1","0","7125"
"C6153","C2162","1","0","7126"
"C3650","C1065","1","0","7127"
"C107","C1065","1","0","7128"
"C4271","C457","1","0","7131"
"C21585","C586","1","0","7133"
"C3256","C743","1","0","7136"
"C1327","C457","1","0","7137"
"C1798","C14601","1","0","7138"
"C16748","C457","1","0","7139"
"C2826","C612","1","0","7141"
"C6192","C586","1","0","7142"
"C12238","C4784","1","0","7143"
"C19181","C529","1","0","7144"
"C18379","C625","1","0","7145"
"C18522","C528","1","0","7147"
"C2255","C625","1","0","7148"
"C5055","C467","1","0","7149"
"C17552","C467","1","0","7151"
"C1865","C625","1","0","7153"
"C6263","C449","1","0","7154"
"C6663","C2162","1","0","7155"
"C70","C457","2","0","7156 8316"
"C9518","C457","1","0","7157"
"C21545","C1438","1","0","7160"
"C13515","C625","1","0","7161"
"C8613","C529","1","0","7162"
"C17821","C801","1","0","7164"
"C299","C625","1","0","7166"
"C15675","C1065","1","0","7167"
"C8571","C743","1","0","7169"
"C19430","C586","1","0","7170"
"C5031","C529","1","0","7171"
"C3141","C467","1","0","7172"
"C1116","C612","1","0","7173"
"C4867","C612","1","0","7174"
"C1224","C625","1","0","7177"
"C15875","C528","1","0","7178"
"C7989","C529","1","0","7179"
"C22171","C625","1","0","7180"
"C6714","C2106","1","0","7181"
"C1395","C612","1","0","7184"
"C1521","C2057","1","0","7185"
"C5301","C612","1","0","7186"
"C16356","C586","1","0","7188"
"C1712","C457","1","0","7189"
"C11274","C10","1","0","7190"
"C14114","C586","1","0","7191"
"C1862","C586","1","0","7193"
"C21242","C1065","1","0","7194"
"C2735","C612","1","0","7195"
"C14494","C529","1","0","7196"
"C16416","C2106","1","0","7198"
"C20811","C395","1","0","7200"
"C20046","C586","1","0","7201"
"C1798","C5396","1","0","7202"
"C8304","C586","1","0","7204"
"C15466","C1065","1","0","7206"
"C11165","C625","1","0","7208"
"C11553","C2106","1","0","7209"
"C14772","C528","1","0","7210"
"C1235","C457","1","0","7211"
"C9768","C467","1","0","7212"
"C13591","C625","1","0","7213"
"C8078","C612","1","0","7214"
"C1202","C528","1","0","7216"
"C12716","C529","1","0","7217"
"C18599","C625","1","0","7218"
"C9829","C612","1","0","7219"
"C1798","C1054","1","0","7220"
"C14889","C586","1","0","7221"
"C5295","C1065","1","0","7222"
"C4064","C612","1","0","7223"
"C14364","C1065","1","0","7224"
"C14542","C1065","1","0","7225"
"C5143","C529","1","0","7227"
"C11169","C1065","2","0","7228 7430"
"C6731","C1065","1","0","7229"
"C1798","C9683","1","0","7231"
"C14772","C467","1","0","7234"
"C2865","C1065","1","0","7235"
"C4585","C457","1","0","7236"
"C19889","C528","1","0","7237"
"C14349","C612","1","0","7238"
"C16516","C1065","1","0","7239"
"C5190","C467","1","0","7240"
"C3044","C586","1","0","7241"
"C12027","C457","1","0","7244"
"C12432","C457","1","0","7248"
"C4047","C586","1","0","7249"
"C4182","C625","1","0","7251"
"C1037","C2106","1","0","7255"
"C9868","C529","1","0","7257"
"C1763","C586","2","0","7259 8216"
"C1165","C1065","1","0","7260"
"C2120","C625","1","0","7262"
"C8107","C625","1","0","7263"
"C19589","C529","1","0","7264"
"C5002","C612","1","0","7265"
"C17233","C586","1","0","7266"
"C1085","C457","1","0","7267"
"C67","C1015","1","0","7268"
"C4408","C467","1","0","7269"
"C14564","C1065","1","0","7270"
"C10000","C586","1","0","7271"
"C6986","C743","1","0","7273"
"C8236","C801","1","0","7276"
"C6419","C625","1","0","7277"
"C1722","C586","1","0","7279"
"C5808","C361","1","0","7280"
"C1103","C586","1","0","7281"
"C9637","C457","1","0","7282"
"C2633","C3173","1","0","7283"
"C7980","C586","1","0","7284"
"C1823","C467","1","0","7287"
"C18285","C625","1","0","7289"
"C79","C625","1","0","7290"
"C4031","C612","1","0","7291"
"C7784","C529","1","0","7293"
"C7687","C586","1","0","7295"
"C19094","C529","1","0","7296"
"C9806","C586","1","0","7297"
"C517","C2106","1","0","7298"
"C5301","C2106","1","0","7300"
"C3012","C528","1","0","7301"
"C182","C612","1","0","7302"
"C223","C625","1","0","7303"
"C1047","C586","1","0","7306"
"C17172","C457","1","0","7307"
"C281","C586","1","0","7308"
"C20465","C457","1","0","7309"
"C2427","C586","1","0","7310"
"C19172","C2106","1","0","7313"
"C8643","C3173","1","0","7314"
"C19990","C625","1","0","7315"
"C6298","C586","1","0","7316"
"C13346","C457","2","0","7317 9040"
"C57","C625","1","0","7320"
"C16397","C2106","1","0","7321"
"C2983","C625","2","0","7322 7989"
"C18101","C586","1","0","7323"
"C13762","C2106","1","0","7324"
"C1453","C586","1","0","7325"
"C20963","C528","1","0","7326"
"C8827","C586","1","0","7327"
"C4941","C586","1","0","7328"
"C8982","C612","1","0","7329"
"C7346","C586","1","0","7331"
"C317","C457","1","0","7334"
"C803","C7298","1","0","7335"
"C17425","C612","2","0","7336 8352"
"C1068","C612","1","0","7338"
"C19259","C467","1","0","7339"
"C12837","C528","1","0","7340"
"C20869","C529","1","0","7341"
"C12129","C586","1","0","7342"
"C4102","C528","1","0","7344"
"C7844","C528","1","0","7346"
"C20954","C457","2","0","7347 8333"
"C3538","C457","1","0","7348"
"C15602","C586","1","0","7350"
"C12777","C529","1","0","7351"
"C644","C625","1","0","7352"
"C4655","C529","1","0","7354"
"C3535","C528","1","0","7355"
"C16154","C529","1","0","7356"
"C16140","C92","1","0","7357"
"C925","C467","1","0","7358"
"C9972","C1065","1","0","7360"
"C13923","C467","1","0","7361"
"C20051","C586","1","0","7362"
"C4159","C1065","1","0","7364"
"C22594","C1065","1","0","7365"
"C8346","C467","1","0","7366"
"C12689","C612","1","0","7367"
"C655","C586","1","0","7368"
"C9089","C612","1","0","7370"
"C1882","C586","1","0","7371"
"C1798","C12036","1","0","7372"
"C1472","C457","1","0","7373"
"C1714","C625","1","0","7376"
"C1521","C1156","1","0","7377"
"C2148","C586","1","0","7378"
"C10347","C612","1","0","7380"
"C9516","C529","1","0","7381"
"C3912","C457","1","0","7383"
"C20956","C529","1","0","7386"
"C7626","C1065","1","0","7387"
"C13789","C612","1","0","7388"
"C17264","C625","1","0","7389"
"C242","C528","1","0","7390"
"C5552","C528","1","0","7391"
"C10005","C467","1","0","7393"
"C13561","C528","1","0","7394"
"C13457","C528","1","0","7395"
"C3473","C529","1","0","7397"
"C15686","C467","1","0","7398"
"C14825","C529","1","0","7399"
"C1085","C586","1","0","7400"
"C2643","C2106","1","0","7402"
"C447","C586","1","0","7403"
"C4087","C529","1","0","7404"
"C6645","C586","1","0","7405"
"C15331","C586","1","0","7406"
"C43","C528","1","0","7407"
"C4743","C529","1","0","7408"
"C15466","C612","1","0","7411"
"C4657","C625","1","0","7412"
"C7876","C1065","1","0","7413"
"C11688","C2106","1","0","7415"
"C7738","C457","1","0","7416"
"C10823","C528","1","0","7418"
"C9479","C457","1","0","7419"
"C8375","C467","1","0","7420"
"C6519","C529","1","0","7422"
"C12006","C529","1","0","7423"
"C18544","C2106","1","0","7424"
"C1470","C467","1","0","7425"
"C19730","C467","1","0","7426"
"C11837","C625","1","0","7428"
"C10964","C585","1","0","7432"
"C1282","C467","1","0","7433"
"C22094","C586","1","0","7434"
"C19083","C612","1","0","7436"
"C19045","C1065","1","0","7437"
"C2196","C529","1","0","7439"
"C11613","C625","1","0","7440"
"C19114","C612","1","0","7441"
"C8353","C467","1","0","7442"
"C7276","C1065","1","0","7445"
"C19151","C528","1","0","7446"
"C3244","C1065","1","0","7447"
"C6802","C2106","1","0","7448"
"C1364","C467","1","0","7449"
"C11817","C528","1","0","7450"
"C19908","C625","1","0","7451"
"C19221","C625","1","0","7452"
"C21271","C467","1","0","7453"
"C5305","C528","1","0","7454"
"C17800","C467","1","0","7456"
"C101","C625","1","0","7457"
"C10900","C3034","1","0","7458"
"C5271","C457","1","0","7459"
"C17100","C2162","1","0","7460"
"C35","C529","1","0","7465"
"C7705","C586","1","0","7467"
"C1798","C8745","1","0","7468"
"C13010","C801","1","0","7469"
"C12864","C529","1","0","7473"
"C801","C231","1","0","7474"
"C2103","C586","1","0","7475"
"C16724","C457","1","0","7477"
"C3503","C528","1","0","7478"
"C19974","C457","1","0","7480"
"C10101","C457","1","0","7481"
"C5018","C743","1","0","7482"
"C16412","C586","1","0","7483"
"C553","C612","1","0","7485"
"C16901","C586","1","0","7486"
"C1957","C457","1","0","7487"
"C19705","C586","1","0","7488"
"C3639","C612","2","0","7490 8226"
"C6387","C528","1","0","7491"
"C13455","C586","1","0","7492"
"C20464","C1065","1","0","7493"
"C8876","C529","1","0","7494"
"C20358","C612","1","0","7495"
"C8450","C625","1","0","7496"
"C17755","C529","1","0","7497"
"C14571","C1065","1","0","7498"
"C1628","C743","1","0","7499"
"C11017","C586","1","0","7500"
"C322","C528","1","0","7502"
"C928","C529","1","0","7503"
"C8891","C743","1","0","7504"
"C11506","C467","1","0","7506"
"C4600","C612","1","0","7507"
"C3869","C586","1","0","7510"
"C20307","C586","1","0","7511"
"C3684","C2106","1","0","7512"
"C6969","C457","1","0","7513"
"C18544","C612","1","0","7515"
"C3436","C457","1","0","7518"
"C11690","C625","1","0","7520"
"C4513","C529","1","0","7522"
"C9833","C586","1","0","7523"
"C18896","C586","1","0","7524"
"C14610","C528","1","0","7525"
"C5927","C528","1","0","7526"
"C19955","C457","1","0","7528"
"C3719","C2106","1","0","7529"
"C935","C529","1","0","7531"
"C1127","C586","1","0","7533"
"C18945","C467","1","0","7534"
"C15356","C612","1","0","7535"
"C7633","C467","1","0","7537"
"C9504","C529","1","0","7541"
"C11996","C467","1","0","7544"
"C15104","C457","1","0","7545"
"C17540","C529","1","0","7546"
"C8373","C586","1","0","7547"
"C12949","C612","1","0","7550"
"C1020","C457","1","0","7551"
"C16621","C457","1","0","7553"
"C11594","C625","1","0","7554"
"C9694","C625","1","0","7555"
"C3919","C586","1","0","7556"
"C12290","C1065","1","0","7558"
"C17186","C467","1","0","7559"
"C14202","C528","1","0","7563"
"C218","C625","1","0","7564"
"C6540","C528","1","0","7565"
"C1104","C625","1","0","7568"
"C1330","C586","1","0","7569"
"C8444","C2106","1","0","7570"
"C4427","C625","1","0","7571"
"C16656","C586","1","0","7572"
"C16052","C743","1","0","7573"
"C9048","C586","1","0","7575"
"C9833","C467","1","0","7577"
"C486","C586","1","0","7578"
"C11352","C528","1","0","7579"
"C14311","C586","1","0","7580"
"C3891","C529","1","0","7581"
"C3141","C529","1","0","7583"
"C946","C586","1","0","7584"
"C180","C612","1","0","7585"
"C3013","C612","1","0","7587"
"C11789","C586","1","0","7588"
"C5782","C8768","1","0","7590"
"C18670","C586","1","0","7592"
"C3990","C612","1","0","7593"
"C14465","C586","1","0","7595"
"C5584","C529","1","0","7596"
"C21621","C529","1","0","7597"
"C74","C457","1","0","7599"
"C2389","C586","1","0","7600"
"C19805","C467","1","0","7601"
"C25708","C625","1","0","7602"
"C4417","C457","1","0","7603"
"C10725","C528","1","0","7604"
"C4005","C612","1","0","7605"
"C9864","C2162","1","0","7606"
"C4182","C467","1","0","7607"
"C5485","C625","1","0","7612"
"C3488","C457","1","0","7615"
"C9464","C467","1","0","7616"
"C7050","C529","1","0","7617"
"C10364","C2106","1","0","7618"
"C4327","C529","1","0","7619"
"C8661","C612","1","0","7620"
"C2821","C2106","1","0","7621"
"C16873","C457","1","0","7622"
"C11194","C467","1","0","7623"
"C1344","C743","1","0","7624"
"C11090","C467","1","0","7625"
"C14443","C586","1","0","7626"
"C12578","C586","1","0","7627"
"C1477","C586","1","0","7628"
"C11077","C625","1","0","7630"
"C11348","C612","1","0","7631"
"C1355","C586","1","0","7632"
"C14578","C625","1","0","7634"
"C15859","C528","1","0","7637"
"C1299","C2106","1","0","7638"
"C8373","C457","1","0","7639"
"C18401","C586","2","0","7641 8968"
"C8734","C625","1","0","7643"
"C1521","C8198","1","0","7644"
"C6123","C586","1","0","7645"
"C8579","C612","1","0","7646"
"C1346","C529","1","0","7648"
"C19959","C612","1","0","7649"
"C21478","C449","1","0","7651"
"C1513","C586","1","0","7652"
"C1887","C528","1","0","7653"
"C14147","C457","1","0","7654"
"C7046","C586","1","0","7655"
"C9487","C457","1","0","7657"
"C14317","C625","2","0","7658 8165"
"C2588","C586","1","0","7659"
"C13264","C1065","1","0","7660"
"C3374","C528","2","0","7662 8269"
"C241","C586","1","0","7663"
"C1184","C1065","1","0","7664"
"C5780","C1065","1","0","7665"
"C1774","C1772","1","0","7668"
"C6687","C743","1","0","7670"
"C3977","C586","1","0","7671"
"C4777","C457","1","0","7672"
"C10968","C1487","1","0","7673"
"C1521","C19329","1","0","7674"
"C6229","C528","1","0","7675"
"C20671","C457","1","0","7676"
"C6045","C586","1","0","7678"
"C15598","C1065","1","0","7679"
"C595","C529","1","0","7680"
"C10603","C529","1","0","7684"
"C17693","C2012","1","0","7687"
"C17693","C1611","1","0","7688"
"C17693","C3586","1","0","7693"
"C17693","C1014","1","0","7694"
"C17693","C1191","1","0","7696"
"C17693","C302","1","0","7699"
"C17693","C21873","2","0","7700 7714"
"C17693","C7782","1","0","7701"
"C17693","C7464","1","0","7702"
"C17693","C2091","1","0","7703"
"C17693","C20624","1","0","7707"
"C17693","C19356","1","0","7709"
"C17693","C633","1","0","7710"
"C17693","C1028","1","0","7713"
"C9941","C612","1","0","7715"
"C22067","C528","1","0","7716"
"C21891","C231","1","0","7717"
"C22081","C528","1","0","7718"
"C3818","C1065","1","0","7721"
"C19549","C2106","1","0","7722"
"C3938","C2106","1","0","7724"
"C906","C528","1","0","7726"
"C14095","C586","1","0","7728"
"C12927","C585","1","0","7730"
"C8694","C10","1","0","7731"
"C895","C1065","1","0","7732"
"C20193","C528","1","0","7733"
"C7333","C625","1","0","7734"
"C6356","C529","1","0","7735"
"C14781","C625","1","0","7736"
"C1775","C457","1","0","7737"
"C11517","C625","1","0","7738"
"C742","C529","1","0","7739"
"C20938","C1065","1","0","7740"
"C14169","C528","1","0","7742"
"C14163","C467","1","0","7743"
"C15272","C528","1","0","7745"
"C10788","C586","1","0","7746"
"C1107","C625","1","0","7747"
"C1798","C296","1","0","7748"
"C2261","C529","1","0","7749"
"C14866","C528","1","0","7751"
"C5286","C529","1","0","7752"
"C19532","C586","1","0","7753"
"C17356","C586","1","0","7754"
"C4620","C457","1","0","7755"
"C12604","C1065","1","0","7757"
"C16941","C2106","1","0","7758"
"C10790","C586","1","0","7759"
"C534","C528","1","0","7760"
"C2772","C457","1","0","7761"
"C17877","C467","1","0","7762"
"C3412","C395","1","0","7763"
"C11206","C586","1","0","7764"
"C15644","C2106","1","0","7768"
"C4946","C528","1","0","7771"
"C17063","C529","1","0","7772"
"C15163","C528","1","0","7773"
"C12116","C529","1","0","7774"
"C17619","C529","1","0","7775"
"C6758","C612","1","0","7776"
"C971","C586","1","0","7777"
"C1628","C529","2","0","7778 8309"
"C8071","C1065","1","0","7779"
"C812","C529","1","0","7783"
"C24055","C529","1","0","7786"
"C8398","C2106","1","0","7787"
"C6079","C586","1","0","7788"
"C9","C625","1","0","7790"
"C8225","C529","1","0","7791"
"C7734","C612","1","0","7793"
"C11097","C586","1","0","7795"
"C7310","C1065","1","0","7796"
"C1822","C467","2","0","7797 8267"
"C92","C529","2","0","7799 8492"
"C6259","C1065","2","0","7800 8885"
"C19838","C586","1","0","7801"
"C979","C467","1","0","7802"
"C8431","C529","1","0","7803"
"C8595","C801","1","0","7804"
"C2126","C467","1","0","7806"
"C2751","C1065","1","0","7807"
"C14884","C529","1","0","7809"
"C16403","C1065","1","0","7810"
"C18539","C585","1","0","7811"
"C15154","C529","1","0","7812"
"C1854","C586","1","0","7813"
"C9845","C586","1","0","7814"
"C1798","C467","1","0","7815"
"C9339","C92","1","0","7816"
"C7448","C528","1","0","7818"
"C783","C528","1","0","7819"
"C6409","C529","1","0","7820"
"C6754","C743","1","0","7822"
"C16833","C612","1","0","7823"
"C1798","C13343","1","0","7826"
"C17835","C612","1","0","7827"
"C20102","C457","1","0","7829"
"C19959","C528","1","0","7830"
"C11806","C457","1","0","7831"
"C9766","C586","1","0","7832"
"C18542","C586","1","0","7833"
"C16496","C625","1","0","7834"
"C11099","C3173","1","0","7835"
"C763","C586","1","0","7836"
"C922","C457","1","0","7837"
"C1521","C13489","1","0","7838"
"C5253","C2106","1","0","7839"
"C558","C2106","1","0","7840"
"C9481","C625","1","0","7843"
"C15216","C625","1","0","7844"
"C12178","C625","1","0","7845"
"C19797","C612","1","0","7846"
"C16469","C529","1","0","7851"
"C9599","C467","1","0","7852"
"C6035","C612","1","0","7853"
"C14268","C529","1","0","7857"
"C10898","C529","1","0","7858"
"C19762","C467","1","0","7859"
"C12046","C586","1","0","7860"
"C31","C457","1","0","7861"
"C1167","C586","1","0","7863"
"C8100","C586","1","0","7864"
"C1420","C1065","1","0","7866"
"C202","C586","1","0","7870"
"C748","C1065","1","0","7871"
"C792","C625","1","0","7872"
"C14945","C529","1","1","7874"
"C6558","C625","1","0","7877"
"C19963","C467","1","0","7878"
"C2196","C1065","1","0","7880"
"C12328","C457","1","0","7881"
"C237","C625","1","0","7883"
"C6878","C2162","1","0","7884"
"C13486","C457","1","0","7885"
"C1798","C14072","1","0","7886"
"C19694","C612","1","0","7887"
"C7878","C586","2","0","7888 8856"
"C16426","C457","1","0","7889"
"C18608","C586","1","0","7891"
"C14561","C529","1","0","7892"
"C4620","C625","1","0","7893"
"C5841","C529","1","0","7895"
"C3392","C467","1","0","7896"
"C13740","C5618","1","0","7897"
"C535","C2162","1","0","7898"
"C6671","C612","1","0","7901"
"C19000","C467","1","0","7902"
"C9729","C528","1","0","7905"
"C9402","C529","1","0","7907"
"C2087","C612","1","0","7908"
"C18491","C612","1","0","7909"
"C16833","C457","1","0","7911"
"C13179","C1015","1","0","7912"
"C1655","C586","1","0","7914"
"C21621","C612","1","0","7915"
"C2063","C612","1","0","7916"
"C192","C457","1","0","7917"
"C13471","C586","1","0","7918"
"C11875","C457","1","0","7919"
"C7470","C457","1","0","7920"
"C15436","C586","1","0","7922"
"C1020","C2106","1","0","7923"
"C708","C625","1","0","7924"
"C3425","C625","1","0","7925"
"C1437","C612","1","0","7926"
"C9558","C1065","1","0","7927"
"C6681","C467","1","0","7928"
"C19223","C528","1","0","7929"
"C4957","C528","1","0","7930"
"C5498","C528","1","0","7932"
"C11781","C467","1","0","7933"
"C1437","C529","1","0","7934"
"C3120","C1065","1","0","7935"
"C20681","C231","1","0","7936"
"C18706","C586","1","0","7937"
"C21995","C586","1","0","7938"
"C9585","C586","1","0","7939"
"C5971","C586","1","0","7940"
"C1674","C586","1","0","7941"
"C14391","C612","1","0","7943"
"C1823","C1028","1","0","7944"
"C10636","C5618","1","0","7945"
"C20787","C2106","1","0","7948"
"C24464","C586","1","0","7950"
"C4941","C1065","1","0","7951"
"C15530","C612","1","0","7952"
"C8412","C457","1","0","7953"
"C1115","C612","2","0","7954 8371"
"C4011","C625","1","0","7955"
"C12410","C625","1","0","7958"
"C21510","C529","1","0","7959"
"C13443","C586","1","0","7960"
"C207","C528","1","0","7961"
"C19402","C2106","1","0","7962"
"C26850","C612","1","0","7963"
"C6371","C586","1","0","7965"
"C11394","C529","1","0","7966"
"C5113","C457","1","0","7969"
"C12251","C467","1","0","7970"
"C7052","C586","1","0","7971"
"C7744","C467","1","0","7972"
"C13146","C801","1","0","7973"
"C8452","C467","1","0","7974"
"C10539","C529","1","0","7975"
"C18483","C1065","1","0","7976"
"C11766","C2855","1","0","7977"
"C11813","C612","1","0","7984"
"C619","C529","1","0","7985"
"C7413","C529","1","0","7987"
"C27137","C457","1","0","7988"
"C4483","C612","1","0","7990"
"C21894","C467","1","0","7991"
"C316","C457","1","0","7992"
"C20329","C457","1","0","7993"
"C12145","C586","1","0","7994"
"C9402","C625","1","0","7995"
"C2645","C529","1","0","7997"
"C20918","C528","1","0","7999"
"C9931","C457","1","0","8000"
"C6035","C2162","1","0","8001"
"C1567","C3758","2","0","8002 8960"
"C2093","C1085","1","0","8004"
"C14034","C586","1","0","8007"
"C6836","C529","1","0","8008"
"C6039","C612","1","0","8013"
"C5264","C2106","1","0","8015"
"C18180","C457","1","0","8017"
"C12069","C457","1","0","8019"
"C1611","C3758","1","0","8020"
"C17117","C612","1","0","8021"
"C13419","C467","1","0","8022"
"C6717","C529","1","0","8024"
"C19068","C801","1","0","8025"
"C22161","C231","1","0","8026"
"C7588","C457","1","0","8027"
"C16","C528","1","0","8029"
"C19071","C457","1","0","8030"
"C9593","C457","1","0","8033"
"C17564","C467","1","0","8035"
"C6148","C612","1","0","8037"
"C15678","C467","1","0","8038"
"C4667","C612","1","0","8039"
"C7067","C2106","1","0","8041"
"C23900","C612","1","0","8042"
"C14542","C457","1","0","8044"
"C6344","C529","1","0","8046"
"C18","C457","1","0","8047"
"C1521","C7185","1","0","8048"
"C20960","C1065","1","0","8049"
"C977","C612","2","0","8050 8578"
"C12763","C2106","1","0","8052"
"C18854","C612","1","0","8053"
"C12854","C743","1","0","8055"
"C12882","C586","1","0","8061"
"C3940","C529","1","0","8062"
"C12275","C467","1","0","8063"
"C1521","C2725","1","0","8064"
"C2663","C625","1","0","8065"
"C12129","C528","1","0","8066"
"C2166","C586","1","0","8067"
"C4125","C528","1","0","8068"
"C1402","C1065","1","0","8069"
"C8823","C625","1","0","8070"
"C21505","C625","1","0","8074"
"C7740","C1015","1","0","8077"
"C9508","C1065","1","0","8078"
"C3073","C586","1","0","8079"
"C11215","C586","1","0","8080"
"C5156","C457","1","0","8081"
"C616","C529","1","0","8082"
"C1521","C7726","1","0","8083"
"C21932","C467","1","0","8084"
"C159","C529","1","0","8085"
"C3342","C586","1","0","8087"
"C13502","C467","1","0","8088"
"C18326","C467","1","0","8091"
"C11292","C586","1","0","8092"
"C22253","C612","1","0","8093"
"C8932","C625","1","0","8094"
"C13670","C586","1","0","8096"
"C1247","C612","1","0","8098"
"C2044","C625","1","0","8100"
"C18852","C625","1","0","8101"
"C17895","C457","1","0","8102"
"C14274","C528","1","0","8103"
"C20356","C612","1","0","8106"
"C3984","C586","1","0","8108"
"C10229","C467","1","0","8109"
"C1993","C529","1","0","8110"
"C11067","C612","1","0","8111"
"C3134","C457","1","0","8112"
"C11738","C528","1","0","8115"
"C9418","C528","1","0","8116"
"C6791","C612","1","0","8118"
"C624","C586","1","0","8121"
"C6298","C529","1","0","8122"
"C17139","C1065","1","0","8123"
"C21159","C612","1","0","8124"
"C21462","C2106","1","0","8125"
"C5812","C2106","1","0","8126"
"C18745","C2106","1","0","8128"
"C12013","C467","1","0","8129"
"C291","C2106","1","0","8130"
"C18690","C529","1","0","8134"
"C1521","C524","1","0","8135"
"C18004","C529","1","0","8136"
"C3008","C2106","1","0","8137"
